OrderID,OrderLine,OrderDate,ProductID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,Revenue,COGS,ShippingCost,VariableSalesCost,TotalCost,Profit,CustomerSegment,SalesChannel
SO-202603-027276,2,2026-03-07,1032,10,120.95,0.0553,1209.51,66.92,1142.59,730.96,12.00,82.27,825.23,317.36,Mid-Market,Direct Sales
SO-202603-027276,3,2026-03-07,1027,5,91.20,0.0534,456.00,24.35,431.65,300.12,8.50,31.08,339.70,91.95,Mid-Market,Direct Sales
SO-202603-027277,1,2026-03-18,1037,10,43.20,0.0500,431.96,21.61,410.35,233.94,12.00,29.55,275.49,134.86,Small Business,Direct Sales
SO-202603-027277,2,2026-03-18,1025,1,34.73,0.0425,34.73,1.48,33.26,19.56,5.70,2.39,27.65,5.60,Small Business,Direct Sales
SO-202603-027278,1,2026-03-05,1042,5,155.29,0.0539,776.44,41.87,734.57,451.15,5.62,47.75,504.52,230.06,Small Business,Partner
SO-202603-027279,1,2026-03-06,1026,4,27.71,0.0796,110.84,8.82,102.02,59.22,6.86,7.96,74.04,27.97,Enterprise,Direct Sales
SO-202603-027280,1,2026-03-30,1033,1,40.16,0.0641,40.16,2.57,37.59,20.94,4.28,2.44,27.65,9.94,Mid-Market,Partner
SO-202603-027281,1,2026-03-19,1038,1,50.69,0.0591,50.69,2.99,47.70,25.25,5.10,2.62,32.98,14.72,Mid-Market,Online
SO-202603-027282,1,2026-03-11,1039,2,92.64,0.0811,185.28,15.02,170.26,100.57,4.28,11.07,115.92,54.34,Mid-Market,Partner
SO-202603-027283,1,2026-03-29,1046,4,133.59,0.0560,534.37,29.95,504.42,330.00,6.90,27.74,364.64,139.78,Mid-Market,Online
SO-202603-027284,1,2026-03-12,1010,1,657.99,0.0363,657.99,23.86,634.13,487.88,8.70,34.88,531.46,102.67,Small Business,Online
SO-202603-027285,1,2026-03-27,1013,1,654.07,0.0421,654.07,27.57,626.51,455.08,18.38,40.72,514.18,112.33,Small Business,Partner
SO-202603-027286,1,2026-03-13,1038,2,50.34,0.0742,100.68,7.47,93.21,50.05,4.28,6.06,60.39,32.82,Mid-Market,Partner
SO-202603-027287,1,2026-03-16,1041,2,71.89,0.0895,143.78,12.87,130.91,71.91,5.02,7.99,84.91,46.00,Enterprise,Online
SO-202603-027287,2,2026-03-16,1037,3,43.61,0.0888,130.82,11.62,119.21,70.33,6.25,7.27,83.85,35.36,Enterprise,Online
SO-202603-027288,1,2026-03-13,1050,1,17.33,0.0286,17.33,0.49,16.83,7.11,5.10,0.93,13.14,3.70,Small Business,Online
SO-202603-027289,1,2026-03-09,1031,4,143.87,0.0402,575.47,23.15,552.31,362.40,7.80,30.38,400.58,151.73,Small Business,Online
SO-202603-027289,2,2026-03-09,1030,2,29.84,0.0295,59.68,1.76,57.92,30.53,6.40,3.19,40.12,17.80,Small Business,Online
SO-202603-027290,1,2026-03-16,1004,1,1874.29,0.0963,1874.29,180.51,1693.78,1457.46,7.66,132.11,1597.23,96.55,Enterprise,Direct Sales
SO-202603-027291,1,2026-03-18,1032,3,122.93,0.0429,368.78,15.83,352.95,221.52,7.10,25.41,254.03,98.92,Small Business,Direct Sales
SO-202603-027292,1,2026-03-31,1025,3,35.26,0.0704,105.77,7.45,98.32,58.60,7.10,7.08,72.78,25.54,Mid-Market,Direct Sales
SO-202603-027293,1,2026-03-20,1005,2,335.19,0.0399,670.37,26.77,643.61,471.17,9.90,46.34,527.41,116.20,Small Business,Direct Sales
SO-202603-027294,1,2026-03-25,1044,2,19.46,0.0927,38.93,3.61,35.32,16.60,3.76,2.51,22.87,12.45,Enterprise,Partner
SO-202603-027295,1,2026-03-21,1012,1,228.11,0.0442,228.11,10.09,218.03,138.67,8.70,15.70,163.07,54.95,Small Business,Direct Sales
SO-202603-027296,1,2026-03-09,1034,10,164.97,0.0918,1649.65,151.51,1498.14,1001.32,10.56,116.86,1128.74,369.41,Enterprise,Direct Sales
SO-202603-027297,1,2026-03-11,1033,5,40.29,0.0611,201.46,12.30,189.16,103.44,6.38,12.30,122.11,67.06,Mid-Market,Partner
SO-202603-027297,2,2026-03-11,1048,1,34.58,0.0686,34.58,2.37,32.21,16.04,3.82,2.09,21.96,10.25,Mid-Market,Partner
SO-202603-027298,1,2026-03-27,1011,3,1134.69,0.0313,3404.08,106.69,3297.39,2545.17,11.10,181.36,2737.63,559.76,Small Business,Online
SO-202603-027298,2,2026-03-27,1026,1,27.59,0.0448,27.59,1.24,26.35,14.61,5.70,1.45,21.76,4.59,Small Business,Online
SO-202603-027299,1,2026-03-23,1029,1,75.38,0.0541,75.38,4.08,71.29,47.12,5.70,5.13,57.95,13.34,Small Business,Direct Sales
SO-202603-027300,1,2026-03-03,1006,1,193.94,0.0954,193.94,18.50,175.45,131.33,7.66,13.68,152.67,22.78,Enterprise,Direct Sales
SO-202603-027300,2,2026-03-03,1005,2,335.26,0.0903,670.52,60.55,609.97,471.82,8.71,47.58,528.11,81.86,Enterprise,Direct Sales
SO-202603-027301,1,2026-03-20,1011,2,1117.57,0.0546,2235.15,122.11,2113.04,1701.21,9.90,116.22,1827.33,285.71,Mid-Market,Online
SO-202603-027302,1,2026-03-31,1035,3,22.90,0.0757,68.69,5.20,63.49,33.11,6.25,3.87,43.23,20.25,Enterprise,Online
SO-202603-027302,2,2026-03-31,1032,3,123.53,0.0710,370.59,26.33,344.26,221.55,6.25,21.00,248.80,95.46,Enterprise,Online
SO-202603-027302,3,2026-03-31,1018,1,182.17,0.0910,182.17,16.58,165.59,117.08,21.56,10.10,148.74,16.85,Enterprise,Online
SO-202603-027303,1,2026-03-02,1032,2,123.81,0.0478,247.62,11.82,235.79,146.04,4.80,15.33,166.17,69.63,Small Business,Partner
SO-202603-027304,1,2026-03-01,1001,1,1342.98,0.0713,1342.98,95.81,1247.17,1032.97,7.66,76.08,1116.71,130.47,Enterprise,Online
SO-202603-027304,2,2026-03-01,1025,3,35.44,0.0778,106.33,8.27,98.06,58.79,6.25,5.98,71.02,27.04,Enterprise,Online
SO-202603-027305,1,2026-03-19,1006,1,195.05,0.0662,195.05,12.91,182.14,129.97,8.70,13.11,151.79,30.35,Mid-Market,Direct Sales
SO-202603-027305,2,2026-03-19,1013,1,641.37,0.0571,641.37,36.59,604.78,455.32,24.50,43.54,523.37,81.41,Mid-Market,Direct Sales
SO-202603-027306,1,2026-03-22,1030,2,29.98,0.0977,59.96,5.86,54.10,30.39,4.22,3.84,38.45,15.65,Enterprise,Partner
SO-202603-027306,2,2026-03-22,1032,10,122.28,0.0902,1222.79,110.35,1112.44,734.25,7.92,78.98,821.15,291.29,Enterprise,Partner
SO-202603-027307,1,2026-03-08,1024,5,123.07,0.0913,615.37,56.17,559.20,348.30,25.41,39.70,413.41,145.79,Enterprise,Partner
SO-202603-027307,2,2026-03-08,1030,4,29.76,0.1079,119.04,12.84,106.20,61.07,5.15,7.54,73.76,32.45,Enterprise,Partner
SO-202603-027308,1,2026-03-22,1027,1,91.06,0.0863,91.06,7.86,83.20,59.81,5.02,5.08,69.90,13.30,Enterprise,Online
SO-202603-027309,1,2026-03-24,1047,2,81.23,0.0441,162.47,7.16,155.31,92.87,5.70,11.18,109.75,45.56,Small Business,Direct Sales
SO-202603-027310,1,2026-03-30,1012,1,225.95,0.0313,225.95,7.07,218.88,140.74,8.70,12.04,161.48,57.40,Small Business,Online
SO-202603-027311,1,2026-03-24,1042,2,151.82,0.0348,303.63,10.56,293.07,181.08,5.70,21.10,207.88,85.19,Small Business,Direct Sales
SO-202603-027312,1,2026-03-09,1031,5,142.56,0.0466,712.82,33.21,679.62,450.14,8.50,37.38,496.02,183.60,Small Business,Online
SO-202603-027313,1,2026-03-10,1030,2,29.81,0.0845,59.62,5.04,54.58,30.44,5.63,3.33,39.40,15.18,Enterprise,Online
SO-202603-027313,2,2026-03-10,1011,3,1117.00,0.0828,3350.99,277.30,3073.69,2574.15,9.77,187.49,2771.41,302.27,Enterprise,Online
SO-202603-027313,3,2026-03-10,1004,2,1828.85,0.0755,3657.71,275.99,3381.72,2931.90,8.71,206.28,3146.90,234.82,Enterprise,Online
SO-202603-027314,1,2026-03-31,1042,2,151.35,0.1017,302.70,30.80,271.91,180.21,3.76,19.31,203.28,68.63,Enterprise,Partner
SO-202603-027314,2,2026-03-31,1021,1,1143.19,0.0957,1143.19,109.46,1033.73,846.65,16.17,73.39,936.21,97.51,Enterprise,Partner
SO-202603-027315,1,2026-03-20,1030,8,29.89,0.0532,239.10,12.71,226.39,121.40,10.60,12.45,144.45,81.94,Mid-Market,Online
SO-202603-027316,1,2026-03-06,1038,3,49.70,0.0320,149.10,4.77,144.33,76.02,6.30,7.94,90.26,54.07,Small Business,Online
SO-202603-027317,1,2026-03-30,1032,3,123.06,0.0387,369.17,14.28,354.88,219.48,7.10,25.55,252.13,102.75,Small Business,Direct Sales
SO-202603-027317,2,2026-03-30,1027,2,90.15,0.0333,180.29,6.00,174.30,119.78,6.40,12.55,138.73,35.57,Small Business,Direct Sales
SO-202603-027318,1,2026-03-25,1010,3,658.14,0.0334,1974.43,65.97,1908.47,1465.23,11.10,104.97,1581.29,327.18,Small Business,Online
SO-202603-027318,2,2026-03-25,1040,1,80.11,0.0395,80.11,3.16,76.94,43.24,5.10,4.23,52.57,24.37,Small Business,Online
SO-202603-027318,3,2026-03-25,1041,2,70.93,0.0348,141.86,4.94,136.92,72.56,5.70,7.53,85.79,51.13,Small Business,Online
SO-202603-027319,1,2026-03-07,1045,1,40.14,0.0874,40.14,3.51,36.64,18.67,4.49,2.23,25.39,11.24,Enterprise,Online
SO-202603-027320,1,2026-03-05,1038,2,51.01,0.0643,102.02,6.56,95.46,49.92,4.28,6.20,60.40,35.06,Mid-Market,Partner
SO-202603-027321,1,2026-03-24,1034,4,165.85,0.0587,663.40,38.97,624.42,400.93,7.80,44.96,453.69,170.73,Mid-Market,Direct Sales
SO-202603-027322,1,2026-03-25,1016,1,223.02,0.0596,223.02,13.29,209.73,145.04,24.50,15.10,184.64,25.09,Mid-Market,Direct Sales
SO-202603-027323,1,2026-03-16,1027,10,91.32,0.0365,913.16,33.34,879.82,593.13,12.00,63.35,668.48,211.34,Small Business,Direct Sales
SO-202603-027323,2,2026-03-16,1028,2,253.06,0.0375,506.12,18.98,487.13,353.73,6.40,35.07,395.21,91.93,Small Business,Direct Sales
SO-202603-027324,1,2026-03-18,1048,1,34.56,0.0633,34.56,2.19,32.37,15.95,5.10,2.33,23.38,8.99,Mid-Market,Direct Sales
SO-202603-027325,1,2026-03-14,1006,1,196.34,0.0675,196.34,13.25,183.08,131.47,8.70,10.07,150.24,32.85,Mid-Market,Online
SO-202603-027325,2,2026-03-14,1024,1,122.37,0.0599,122.37,7.33,115.04,69.91,24.50,6.33,100.74,14.30,Mid-Market,Online
SO-202603-027326,1,2026-03-13,1035,2,22.49,0.0499,44.98,2.25,42.74,22.12,6.40,2.35,30.87,11.87,Mid-Market,Online
SO-202603-027327,1,2026-03-18,1043,2,61.22,0.0278,122.43,3.40,119.03,57.63,5.70,6.55,69.88,49.15,Small Business,Online
SO-202603-027328,1,2026-03-19,1005,1,333.42,0.0922,333.42,30.73,302.69,233.90,7.66,23.61,265.17,37.52,Enterprise,Direct Sales
SO-202603-027328,2,2026-03-19,1023,2,133.13,0.0916,266.27,24.40,241.87,157.92,24.64,18.87,201.43,40.44,Enterprise,Direct Sales
SO-202603-027329,1,2026-03-10,1037,5,43.50,0.0631,217.52,13.73,203.80,117.06,8.50,14.67,140.24,63.56,Mid-Market,Direct Sales
SO-202603-027330,1,2026-03-12,1001,1,1346.40,0.0267,1346.40,35.90,1310.51,1034.28,8.70,72.08,1115.06,195.45,Small Business,Online
SO-202603-027331,1,2026-03-08,1050,3,17.30,0.0848,51.89,4.40,47.49,21.46,5.54,2.90,29.90,17.59,Enterprise,Online
SO-202603-027331,2,2026-03-08,1039,1,91.64,0.0831,91.64,7.62,84.03,50.16,4.49,5.13,59.77,24.25,Enterprise,Online
SO-202603-027332,1,2026-03-14,1040,1,81.94,0.0630,81.94,5.16,76.78,42.94,3.82,4.99,51.75,25.02,Mid-Market,Partner
SO-202603-027333,1,2026-03-04,1050,2,17.29,0.0924,34.58,3.19,31.39,14.14,5.02,1.91,21.07,10.32,Enterprise,Online
SO-202603-027333,2,2026-03-04,1013,1,656.11,0.0746,656.11,48.93,607.18,454.88,21.56,37.04,513.48,93.70,Enterprise,Online
SO-202603-027333,3,2026-03-04,1010,2,658.18,0.0895,1316.37,117.77,1198.60,981.08,8.71,73.11,1062.91,135.69,Enterprise,Online
SO-202603-027334,1,2026-03-13,1025,5,34.52,0.0618,172.59,10.67,161.92,98.14,6.38,10.52,115.04,46.88,Small Business,Partner
SO-202603-027335,1,2026-03-25,1036,1,31.71,0.0421,31.71,1.33,30.37,16.15,5.70,1.67,23.52,6.85,Small Business,Online
SO-202603-027335,2,2026-03-25,1037,8,43.10,0.0279,344.81,9.63,335.18,186.12,10.60,18.43,215.15,120.03,Small Business,Online
SO-202603-027336,1,2026-03-31,1043,2,60.08,0.0663,120.17,7.96,112.20,57.83,5.70,6.17,69.70,42.50,Mid-Market,Online
SO-202603-027337,1,2026-03-09,1026,10,28.04,0.0648,280.43,18.17,262.26,146.86,12.00,18.88,177.74,84.52,Mid-Market,Direct Sales
SO-202603-027338,1,2026-03-21,1033,1,40.55,0.0550,40.55,2.23,38.31,20.92,5.70,2.76,29.37,8.94,Mid-Market,Direct Sales
SO-202603-027339,1,2026-03-10,1025,3,34.47,0.0531,103.41,5.49,97.92,58.97,7.10,7.05,73.12,24.80,Small Business,Direct Sales
SO-202603-027340,1,2026-03-28,1048,5,34.50,0.0725,172.51,12.50,160.01,80.32,6.60,9.76,96.68,63.33,Enterprise,Online
SO-202603-027340,2,2026-03-28,1038,5,50.75,0.0737,253.73,18.69,235.04,126.61,6.60,14.34,147.55,87.49,Enterprise,Online
SO-202603-027341,1,2026-03-12,1023,1,132.88,0.0651,132.88,8.65,124.22,78.23,24.50,8.94,111.67,12.55,Mid-Market,Direct Sales
SO-202603-027342,1,2026-03-17,1034,3,162.60,0.0919,487.80,44.80,442.99,298.47,6.25,27.02,331.75,111.25,Enterprise,Online
SO-202603-027343,1,2026-03-20,1040,2,81.88,0.0338,163.75,5.53,158.22,86.69,5.70,8.70,101.09,57.12,Small Business,Online
SO-202603-027344,1,2026-03-20,1043,2,61.02,0.0534,122.04,6.52,115.53,58.24,5.70,8.32,72.26,43.27,Small Business,Direct Sales
SO-202603-027345,1,2026-03-11,1035,1,22.56,0.0465,22.56,1.05,21.52,10.98,5.70,1.18,17.87,3.65,Small Business,Online
SO-202603-027346,1,2026-03-07,1045,5,40.54,0.0893,202.68,18.10,184.59,94.64,6.60,14.40,115.63,68.95,Enterprise,Direct Sales
SO-202603-027347,1,2026-03-22,1037,3,42.68,0.0714,128.04,9.14,118.90,70.17,6.25,7.25,83.67,35.23,Enterprise,Online
SO-202603-027347,2,2026-03-22,1007,1,561.37,0.0795,561.37,44.64,516.73,403.04,7.66,31.52,442.21,74.52,Enterprise,Online
SO-202603-027348,1,2026-03-04,1039,1,91.03,0.0899,91.03,8.18,82.84,50.42,3.37,5.88,59.67,23.18,Enterprise,Partner
SO-202603-027349,1,2026-03-23,1041,1,70.70,0.0543,70.70,3.84,66.86,36.41,5.10,4.81,46.33,20.53,Small Business,Direct Sales
SO-202603-027350,1,2026-03-11,1027,5,92.08,0.0715,460.39,32.92,427.47,296.78,7.48,26.08,330.34,97.13,Enterprise,Online
SO-202603-027350,2,2026-03-11,1038,1,51.12,0.0806,51.12,4.12,47.00,25.27,4.49,2.87,32.63,14.37,Enterprise,Online
SO-202603-027351,1,2026-03-20,1050,1,17.57,0.0540,17.57,0.95,16.62,7.17,5.10,1.20,13.46,3.16,Small Business,Direct Sales
SO-202603-027351,2,2026-03-20,1026,10,27.40,0.0510,273.96,13.97,259.99,146.83,12.00,18.72,177.55,82.44,Small Business,Direct Sales
SO-202603-027352,1,2026-03-07,1025,8,34.96,0.0670,279.65,18.74,260.91,155.25,10.60,14.35,180.20,80.71,Mid-Market,Online
SO-202603-027353,1,2026-03-28,1016,3,227.02,0.0447,681.05,30.45,650.60,436.35,31.50,35.78,503.63,146.97,Small Business,Online
SO-202603-027353,2,2026-03-28,1038,2,49.95,0.0320,99.90,3.20,96.70,50.67,5.70,5.32,61.69,35.01,Small Business,Online
SO-202603-027354,1,2026-03-04,1006,2,191.44,0.0735,382.88,28.14,354.74,261.10,9.90,25.54,296.54,58.19,Mid-Market,Direct Sales
SO-202603-027354,2,2026-03-04,1044,2,19.43,0.0552,38.85,2.15,36.71,16.75,5.70,2.64,25.09,11.61,Mid-Market,Direct Sales
SO-202603-027355,1,2026-03-16,1041,4,71.40,0.0409,285.60,11.69,273.91,143.57,6.90,15.07,165.53,108.38,Small Business,Online
SO-202603-027355,2,2026-03-16,1043,3,60.49,0.0333,181.48,6.05,175.43,87.67,6.30,9.65,103.62,71.81,Small Business,Online
SO-202603-027356,1,2026-03-05,1035,10,22.61,0.0712,226.11,16.10,210.01,110.58,9.00,13.65,133.23,76.78,Mid-Market,Partner
SO-202603-027357,1,2026-03-04,1025,2,34.43,0.0612,68.87,4.21,64.66,38.96,6.40,3.56,48.91,15.74,Mid-Market,Online
SO-202603-027358,1,2026-03-16,1039,1,90.26,0.0356,90.26,3.21,87.05,50.46,5.10,4.79,60.35,26.70,Small Business,Online
SO-202603-027359,1,2026-03-28,1015,1,436.11,0.0368,436.11,16.04,420.07,301.44,24.50,23.10,349.04,71.03,Small Business,Online
SO-202603-027360,1,2026-03-14,1045,5,39.80,0.0510,199.00,10.15,188.85,94.68,7.50,13.60,115.78,73.07,Small Business,Direct Sales
SO-202603-027361,1,2026-03-15,1050,3,17.57,0.0416,52.71,2.19,50.52,21.23,6.30,3.64,31.17,19.35,Small Business,Direct Sales
SO-202603-027362,1,2026-03-02,1033,4,40.11,0.0628,160.45,10.08,150.37,82.97,7.80,8.27,99.05,51.33,Mid-Market,Online
SO-202603-027362,2,2026-03-02,1010,1,664.87,0.0618,664.87,41.12,623.75,490.90,8.70,34.31,533.91,89.84,Mid-Market,Online
SO-202603-027363,1,2026-03-13,1034,8,163.19,0.0548,1305.51,71.55,1233.96,802.26,7.95,80.21,890.42,343.54,Small Business,Partner
SO-202603-027364,1,2026-03-04,1044,3,19.43,0.0864,58.30,5.04,53.27,24.95,5.54,3.25,33.74,19.52,Enterprise,Online
SO-202603-027365,1,2026-03-20,1039,1,90.45,0.0593,90.45,5.37,85.08,50.05,5.10,4.68,59.83,25.25,Mid-Market,Online
SO-202603-027366,1,2026-03-18,1029,5,75.94,0.0962,379.70,36.52,343.18,236.93,7.48,26.77,271.18,72.00,Enterprise,Direct Sales
SO-202603-027366,2,2026-03-18,1044,6,19.64,0.0939,117.84,11.07,106.77,49.95,7.13,8.33,65.40,41.37,Enterprise,Direct Sales
SO-202603-027367,1,2026-03-30,1031,3,141.40,0.0382,424.20,16.22,407.98,271.68,7.10,29.37,308.15,99.83,Small Business,Direct Sales
SO-202603-027368,1,2026-03-19,1012,1,222.04,0.0669,222.04,14.86,207.18,139.44,8.70,11.39,159.53,47.65,Mid-Market,Online
SO-202603-027369,1,2026-03-21,1048,1,35.33,0.0484,35.33,1.71,33.62,16.02,5.10,1.85,22.96,10.66,Mid-Market,Online
SO-202603-027370,1,2026-03-28,1032,1,122.80,0.0724,122.80,8.89,113.90,73.51,5.70,8.20,87.41,26.50,Mid-Market,Direct Sales
SO-202603-027370,2,2026-03-28,1009,1,935.39,0.0583,935.39,54.52,880.87,724.79,8.70,63.42,796.91,83.96,Mid-Market,Direct Sales
SO-202603-027371,1,2026-03-26,1003,1,880.79,0.0558,880.79,49.16,831.63,657.10,6.52,54.06,717.68,113.95,Small Business,Partner
SO-202603-027372,1,2026-03-26,1038,1,49.85,0.0761,49.85,3.79,46.06,24.98,3.82,2.99,31.80,14.25,Mid-Market,Partner
SO-202603-027373,1,2026-03-21,1017,1,987.18,0.0607,987.18,59.90,927.29,721.04,24.50,51.00,796.54,130.75,Mid-Market,Online
SO-202603-027374,1,2026-03-23,1003,1,869.06,0.0856,869.06,74.43,794.63,662.57,7.66,48.47,718.70,75.93,Enterprise,Online
SO-202603-027374,2,2026-03-23,1029,5,75.35,0.0886,376.75,33.38,343.38,237.64,7.48,20.95,266.06,77.31,Enterprise,Online
SO-202603-027375,1,2026-03-28,1016,1,223.95,0.0402,223.95,8.99,214.95,143.75,24.50,11.82,180.08,34.88,Small Business,Online
SO-202603-027376,1,2026-03-12,1034,3,161.31,0.0594,483.94,28.74,455.20,298.27,7.10,25.04,330.41,124.79,Mid-Market,Online
SO-202603-027376,2,2026-03-12,1031,5,144.20,0.0470,721.01,33.91,687.10,449.10,8.50,37.79,495.39,191.71,Mid-Market,Online
SO-202603-027377,1,2026-03-25,1018,2,186.57,0.0571,373.14,21.32,351.82,232.11,28.00,19.35,279.46,72.36,Mid-Market,Online
SO-202603-027377,2,2026-03-25,1022,2,165.28,0.0618,330.56,20.41,310.14,200.35,28.00,17.06,245.40,64.74,Mid-Market,Online
SO-202603-027378,1,2026-03-31,1043,2,61.06,0.0636,122.13,7.76,114.36,58.02,5.70,6.29,70.01,44.35,Mid-Market,Online
SO-202603-027379,1,2026-03-05,1046,1,133.53,0.0637,133.53,8.51,125.02,82.24,5.10,9.00,96.34,28.68,Mid-Market,Direct Sales
SO-202603-027380,1,2026-03-30,1034,2,163.89,0.0446,327.78,14.62,313.16,198.56,6.40,17.22,222.18,90.98,Small Business,Online
SO-202603-027381,1,2026-03-05,1035,3,22.62,0.0556,67.86,3.77,64.09,32.99,7.10,4.61,44.71,19.38,Mid-Market,Direct Sales
SO-202603-027382,1,2026-03-09,1039,3,91.11,0.0477,273.33,13.04,260.30,151.82,4.72,16.92,173.46,86.84,Small Business,Partner
SO-202603-027383,1,2026-03-17,1005,1,333.88,0.0550,333.88,18.35,315.52,233.86,8.70,22.72,265.28,50.24,Mid-Market,Direct Sales
SO-202603-027384,1,2026-03-29,1007,1,569.03,0.0297,569.03,16.90,552.14,404.65,8.70,30.37,443.72,108.42,Small Business,Online
SO-202603-027385,1,2026-03-20,1042,3,152.30,0.0465,456.91,21.26,435.65,269.96,6.30,31.37,307.63,128.02,Small Business,Direct Sales
SO-202603-027386,1,2026-03-12,1027,10,91.62,0.0387,916.16,35.48,880.68,600.14,12.00,63.41,675.55,205.13,Small Business,Direct Sales
SO-202603-027387,1,2026-03-02,1033,10,39.85,0.0435,398.47,17.32,381.15,209.19,12.00,20.96,242.15,139.00,Small Business,Online
SO-202603-027387,2,2026-03-02,1006,2,192.76,0.0290,385.52,11.18,374.34,260.56,9.90,20.59,291.05,83.29,Small Business,Online
SO-202603-027388,1,2026-03-27,1047,1,82.01,0.0315,82.01,2.58,79.43,46.42,5.10,4.37,55.89,23.54,Small Business,Online
SO-202603-027389,1,2026-03-26,1005,1,335.54,0.0423,335.54,14.18,321.36,233.99,8.70,23.14,265.83,55.54,Small Business,Direct Sales
SO-202603-027390,1,2026-03-05,1027,3,91.03,0.0363,273.09,9.91,263.18,180.18,7.10,18.95,206.23,56.95,Small Business,Direct Sales
SO-202603-027391,1,2026-03-09,1036,2,31.64,0.0305,63.28,1.93,61.35,32.62,6.40,3.37,42.40,18.96,Small Business,Online
SO-202603-027392,1,2026-03-15,1031,3,141.96,0.0885,425.87,37.68,388.20,270.99,4.69,27.56,303.24,84.96,Enterprise,Partner
SO-202603-027393,1,2026-03-10,1025,1,34.69,0.0875,34.69,3.03,31.65,19.44,5.02,1.93,26.39,5.26,Enterprise,Online
SO-202603-027393,2,2026-03-10,1046,1,133.90,0.0762,133.90,10.20,123.69,81.80,4.49,7.55,93.83,29.86,Enterprise,Online
SO-202603-027393,3,2026-03-10,1006,1,195.15,0.0821,195.15,16.03,179.12,131.55,7.66,10.93,150.13,28.99,Enterprise,Online
SO-202603-027394,1,2026-03-05,1025,5,34.69,0.0425,173.45,7.37,166.07,97.78,8.50,11.96,118.24,47.83,Small Business,Direct Sales
SO-202603-027394,2,2026-03-05,1015,1,441.19,0.0479,441.19,21.15,420.05,298.36,24.50,30.24,353.11,66.94,Small Business,Direct Sales
SO-202603-027395,1,2026-03-26,1006,1,192.13,0.0335,192.13,6.45,185.69,131.66,8.70,10.21,150.57,35.12,Small Business,Online
SO-202603-027396,1,2026-03-13,1008,1,612.91,0.0997,612.91,61.09,551.83,461.19,7.66,43.04,511.89,39.94,Enterprise,Direct Sales
SO-202603-027396,2,2026-03-13,1031,5,142.48,0.0789,712.40,56.21,656.18,454.49,7.48,51.18,513.15,143.03,Enterprise,Direct Sales
SO-202603-027397,1,2026-03-03,1038,1,50.09,0.0519,50.09,2.60,47.49,25.24,5.10,2.61,32.95,14.55,Mid-Market,Online
SO-202603-027397,2,2026-03-03,1040,1,80.28,0.0520,80.28,4.18,76.10,43.01,5.10,4.19,52.30,23.80,Mid-Market,Online
SO-202603-027398,1,2026-03-22,1035,4,22.54,0.0568,90.17,5.12,85.04,43.95,7.80,6.12,57.87,27.17,Mid-Market,Direct Sales
SO-202603-027399,1,2026-03-22,1025,2,34.73,0.0875,69.46,6.08,63.38,38.96,4.22,4.50,47.69,15.69,Enterprise,Partner
SO-202603-027399,2,2026-03-22,1032,2,124.07,0.0964,248.13,23.93,224.20,147.33,4.22,15.92,167.47,56.73,Enterprise,Partner
SO-202603-027399,3,2026-03-22,1038,5,51.08,0.0986,255.39,25.19,230.20,125.40,4.95,16.34,146.69,83.51,Enterprise,Partner
SO-202603-027400,1,2026-03-05,1032,10,121.49,0.0506,1214.91,61.46,1153.45,734.62,12.00,63.44,810.06,343.39,Mid-Market,Online
SO-202603-027401,1,2026-03-27,1044,1,19.62,0.0337,19.62,0.66,18.96,8.40,5.10,1.04,14.55,4.41,Small Business,Online
SO-202603-027402,1,2026-03-28,1006,1,191.83,0.0577,191.83,11.06,180.76,129.52,8.70,13.01,151.24,29.52,Mid-Market,Direct Sales
SO-202603-027403,1,2026-03-13,1040,3,82.30,0.0502,246.90,12.39,234.51,128.03,6.30,16.89,151.21,83.30,Small Business,Direct Sales
SO-202603-027404,1,2026-03-02,1027,1,91.02,0.0834,91.02,7.59,83.43,59.74,5.02,5.09,69.85,13.58,Enterprise,Online
SO-202603-027404,2,2026-03-02,1048,1,34.97,0.0910,34.97,3.18,31.78,15.89,4.49,1.94,22.32,9.46,Enterprise,Online
SO-202603-027404,3,2026-03-02,1026,2,27.36,0.0724,54.73,3.96,50.76,29.29,5.63,3.10,38.02,12.75,Enterprise,Online
SO-202603-027405,1,2026-03-20,1017,1,975.95,0.0746,975.95,72.83,903.11,714.55,24.50,65.02,804.07,99.04,Mid-Market,Direct Sales
SO-202603-027406,1,2026-03-18,1012,1,223.29,0.0593,223.29,13.24,210.04,139.36,8.70,11.55,159.61,50.43,Mid-Market,Online
SO-202603-027406,2,2026-03-18,1010,2,665.12,0.0660,1330.24,87.79,1242.45,979.33,9.90,68.33,1057.56,184.88,Mid-Market,Online
SO-202603-027407,1,2026-03-23,1002,2,1021.81,0.0620,2043.62,126.77,1916.84,1573.64,9.90,138.01,1721.56,195.29,Mid-Market,Direct Sales
